date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover
2023-08-03,002281,29.6,29.74,30.24,29.3,165130,498891800.03,3.14,-0.8,-0.24,2.43
2023-08-04,002281,29.51,30.41,30.68,29.45,328266,1006630066.13,4.14,2.25,0.67,4.82
2023-08-07,002281,30.58,31.98,32.36,30.57,530041,1710467953.72,5.89,5.16,1.57,7.79
2023-08-08,002281,31.74,31.95,32.48,31.38,343960,1119262643.92,3.44,-0.09,-0.03,5.05
2023-08-09,002281,31.3,29.42,31.45,29.3,416503,1276476988.78,6.73,-7.92,-2.53,6.12
2023-08-10,002281,29.16,29.25,29.82,28.85,201299,598180470.91,3.3,-0.58,-0.17,2.96
2023-08-11,002281,29.28,28.77,29.68,28.6,179927,533623045.36,3.69,-1.64,-0.48,2.64
2023-08-14,002281,28.2,28.93,28.94,28.06,154730,449430548.91,3.06,0.56,0.16,2.27
2023-08-15,002281,29.47,28.73,29.8,28.37,195098,576511606.43,4.94,-0.69,-0.2,2.87
2023-08-16,002281,28.2,28.1,28.59,27.78,163597,468138481.13,2.82,-2.19,-0.63,2.4
2023-08-17,002281,27.82,28.34,28.52,27.51,155701,446275250.52,3.59,0.85,0.24,2.29
2023-08-18,002281,28.25,27.31,28.31,27.23,171166,482416084.26,3.81,-3.63,-1.03,2.51
2023-08-21,002281,27.01,27.32,28.02,26.78,168741,471715514.02,4.54,0.04,0.01,2.48
2023-08-22,002281,28.05,27.98,28.06,27.0,172038,482218928.76,3.88,2.42,0.66,2.53
2023-08-23,002281,27.63,27.23,27.7,27.06,118293,329101881.96,2.29,-2.68,-0.75,1.74
2023-08-24,002281,27.67,27.13,27.8,26.8,169716,469018146.72,3.67,-0.37,-0.1,2.49
2023-08-25,002281,26.35,25.46,26.45,25.35,226068,595109195.77,4.05,-6.16,-1.67,3.32
2023-08-28,002281,27.4,25.98,27.4,25.91,207204,556782185.09,5.85,2.04,0.52,3.04
2023-08-29,002281,25.83,26.98,27.24,25.5,205222,555757798.63,6.7,3.85,1.0,3.01
2023-08-30,002281,26.9,27.35,27.81,26.6,209517,582843686.16,4.48,1.37,0.37,3.08
